Row_Id,Order Date,Year,Month,Ship Date,Delivery Time,Ship Mode,Customer Name,Segment,Country,City,State,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
123,6/13/2013,2013,Jun,6/16/2013,3,First Class,Steven Cartwright,Consumer,United States,Wilmington,Delaware,East,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,$115.02 ,9,0.00%,$51.76 
124,6/13/2013,2013,Jun,6/16/2013,3,First Class,Steven Cartwright,Consumer,United States,Wilmington,Delaware,East,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,$68.04 ,7,0.00%,$19.73 
125,12/26/2011,2011,Dec,12/28/2011,2,Second Class,Alan Dominguez,Home Office,United States,Houston,Texas,Central,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,$600.56 ,3,30.00%,($8.58)
126,9/20/2011,2011,Sep,9/25/2011,5,Standard Class,Philip Fox,Consumer,United States,Bloomington,Illinois,Central,Furniture,Tables,Bevis 44 x 96 Conference Tables,$617.70 ,6,50.00%,($407.68)
127,11/6/2014,2014,Nov,11/13/2014,7,Standard Class,Troy Staebel,Consumer,United States,Phoenix,Arizona,West,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",$2.39 ,2,70.00%,($1.83)
128,11/6/2014,2014,Nov,11/13/2014,7,Standard Class,Troy Staebel,Consumer,United States,Phoenix,Arizona,West,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",$243.99 ,7,20.00%,$30.50 
129,11/7/2013,2013,Nov,11/11/2013,4,Second Class,Lindsay Shagiari,Home Office,United States,Los Angeles,California,West,Furniture,Chairs,"Global Task Chair, Black",$81.42 ,2,20.00%,($9.16)
130,11/7/2013,2013,Nov,11/11/2013,4,Second Class,Lindsay Shagiari,Home Office,United States,Los Angeles,California,West,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,$238.56 ,3,0.00%,$26.24 
131,2/3/2014,2014,Feb,2/6/2014,3,First Class,Dorothy Wardle,Corporate,United States,Columbus,Ohio,East,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,$59.97 ,5,40.00%,($11.99)
132,2/3/2014,2014,Feb,2/6/2014,3,First Class,Dorothy Wardle,Corporate,United States,Columbus,Ohio,East,Office Supplies,Paper,Xerox 1916,$78.30 ,2,20.00%,$29.36 
133,2/3/2014,2014,Feb,2/6/2014,3,First Class,Dorothy Wardle,Corporate,United States,Columbus,Ohio,East,Office Supplies,Fasteners,Staples,$21.46 ,9,20.00%,$6.97 
134,10/14/2013,2013,Oct,10/20/2013,6,Standard Class,Lena Creighton,Consumer,United States,Roseville,California,West,Office Supplies,Paper,Xerox 195,$20.04 ,3,0.00%,$9.62 
135,10/14/2013,2013,Oct,10/20/2013,6,Standard Class,Lena Creighton,Consumer,United States,Roseville,California,West,Office Supplies,Paper,Xerox 1880,$35.44 ,1,0.00%,$16.66 
136,10/14/2013,2013,Oct,10/20/2013,6,Standard Class,Lena Creighton,Consumer,United States,Roseville,California,West,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",$11.52 ,4,0.00%,$3.46 
137,10/14/2013,2013,Oct,10/20/2013,6,Standard Class,Lena Creighton,Consumer,United States,Roseville,California,West,Office Supplies,Fasteners,Ideal Clamps,$4.02 ,2,0.00%,$1.97 
138,10/14/2013,2013,Oct,10/20/2013,6,Standard Class,Lena Creighton,Consumer,United States,Roseville,California,West,Office Supplies,Binders,GBC Wire Binding Strips,$76.18 ,3,20.00%,$26.66 
139,10/14/2013,2013,Oct,10/20/2013,6,Standard Class,Lena Creighton,Consumer,United States,Roseville,California,West,Office Supplies,Supplies,Fiskars Softgrip Scissors,$65.88 ,6,0.00%,$18.45 
140,10/14/2013,2013,Oct,10/20/2013,6,Standard Class,Lena Creighton,Consumer,United States,Roseville,California,West,Furniture,Furnishings,Longer-Life Soft White Bulbs,$43.12 ,14,0.00%,$20.70 
141,9/6/2013,2013,Sep,9/8/2013,2,Second Class,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,Howard Miller 13-3/4" Diameter Brushed Chrome Round Wall Clock,$82.80 ,2,20.00%,$10.35 
142,9/19/2014,2014,Sep,9/24/2014,5,Standard Class,Sally Hughsby,Corporate,United States,San Francisco,California,West,Office Supplies,Art,Newell 343,$8.82 ,3,0.00%,$2.38 
143,9/19/2014,2014,Sep,9/24/2014,5,Standard Class,Sally Hughsby,Corporate,United States,San Francisco,California,West,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,$10.86 ,3,0.00%,$5.10 
144,9/19/2014,2014,Sep,9/24/2014,5,Standard Class,Sally Hughsby,Corporate,United States,San Francisco,California,West,Office Supplies,Paper,Xerox 1911,$143.70 ,3,0.00%,$68.98 
145,12/23/2014,2014,Dec,12/28/2014,5,Standard Class,Sandra Glassco,Consumer,United States,Independence,Missouri,Central,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,$839.43 ,3,0.00%,$218.25 
146,9/7/2012,2012,Sep,9/12/2012,5,Standard Class,Helen Andreada,Consumer,United States,Pasadena,California,West,Office Supplies,Storage,Safco Industrial Wire Shelving,$671.93 ,7,0.00%,$20.16 
147,10/22/2011,2011,Oct,10/28/2011,6,Standard Class,Maureen Gastineau,Home Office,United States,Newark,Ohio,East,Furniture,Furnishings,Seth Thomas 14" Putty-Colored Wall Clock,$93.89 ,4,20.00%,$12.91 
148,12/6/2013,2013,Dec,12/10/2013,4,Standard Class,Justin Ellison,Corporate,United States,Franklin,Wisconsin,Central,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,$384.45 ,11,0.00%,$103.80 
149,12/6/2013,2013,Dec,12/10/2013,4,Standard Class,Justin Ellison,Corporate,United States,Franklin,Wisconsin,Central,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,$149.97 ,3,0.00%,$6.00 
150,12/6/2013,2013,Dec,12/10/2013,4,Standard Class,Justin Ellison,Corporate,United States,Franklin,Wisconsin,Central,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back","$1,951.84 ",8,0.00%,$585.55 
151,12/6/2013,2013,Dec,12/10/2013,4,Standard Class,Justin Ellison,Corporate,United States,Franklin,Wisconsin,Central,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,$171.55 ,5,0.00%,$80.63 
152,3/14/2013,2013,Mar,3/17/2013,3,First Class,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,West,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,$157.92 ,5,20.00%,$17.77 
153,3/14/2013,2013,Mar,3/17/2013,3,First Class,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,West,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,$203.18 ,2,20.00%,$15.24 
154,5/31/2012,2012,May,6/2/2012,2,First Class,Stephanie Phelps,Corporate,United States,San Jose,California,West,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,$58.38 ,7,0.00%,$26.27 
155,5/31/2012,2012,May,6/2/2012,2,First Class,Stephanie Phelps,Corporate,United States,San Jose,California,West,Office Supplies,Paper,Xerox 1883,$105.52 ,4,0.00%,$48.54 
156,5/31/2012,2012,May,6/2/2012,2,First Class,Stephanie Phelps,Corporate,United States,San Jose,California,West,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",$80.88 ,6,0.00%,$21.03 
157,5/28/2012,2012,May,6/3/2012,6,Standard Class,Neil Knudson,Home Office,United States,Seattle,Washington,West,Office Supplies,Art,Newell 311,$6.63 ,3,0.00%,$1.79 
158,3/1/2011,2011,Mar,3/6/2011,5,Second Class,Dave Brooks,Consumer,United States,Seattle,Washington,West,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,$457.57 ,2,20.00%,$51.48 
159,11/21/2013,2013,Nov,11/25/2013,4,Standard Class,Nora Paige,Consumer,United States,Edmond,Oklahoma,Central,Office Supplies,Labels,Avery 519,$14.62 ,2,0.00%,$6.87 
160,11/21/2013,2013,Nov,11/25/2013,4,Standard Class,Nora Paige,Consumer,United States,Edmond,Oklahoma,Central,Technology,Phones,Avaya 5420 Digital phone,$944.93 ,7,0.00%,$236.23 
161,5/12/2013,2013,May,5/13/2013,1,First Class,Ted Trevino,Consumer,United States,Los Angeles,California,West,Office Supplies,Paper,Xerox 1920,$5.98 ,1,0.00%,$2.69 
162,12/28/2012,2012,Dec,12/31/2012,3,Second Class,Eric Murdock,Consumer,United States,Philadelphia,Pennsylvania,East,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,$54.38 ,2,20.00%,$1.36 
163,11/17/2013,2013,Nov,11/21/2013,4,Standard Class,Ruben Dartt,Consumer,United States,Carlsbad,New Mexico,West,Office Supplies,Envelopes,Staples,$28.40 ,5,0.00%,$13.35 
164,11/8/2013,2013,Nov,11/12/2013,4,Standard Class,Max Jones,Consumer,United States,Seattle,Washington,West,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,$27.68 ,2,20.00%,$9.69 
165,9/8/2011,2011,Sep,9/12/2011,4,Standard Class,Becky Martin,Consumer,United States,San Antonio,Texas,Central,Office Supplies,Art,BIC Brite Liner Highlighters,$9.94 ,3,20.00%,$2.73 
166,9/8/2011,2011,Sep,9/12/2011,4,Standard Class,Becky Martin,Consumer,United States,San Antonio,Texas,Central,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,"$8,159.95 ",8,40.00%,"($1,359.99)"
167,9/8/2011,2011,Sep,9/12/2011,4,Standard Class,Becky Martin,Consumer,United States,San Antonio,Texas,Central,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,$275.93 ,3,20.00%,($58.63)
168,9/8/2011,2011,Sep,9/12/2011,4,Standard Class,Becky Martin,Consumer,United States,San Antonio,Texas,Central,Furniture,Chairs,SAFCO Arco Folding Chair,"$1,740.06 ",9,30.00%,($24.86)
169,9/8/2011,2011,Sep,9/12/2011,4,Standard Class,Becky Martin,Consumer,United States,San Antonio,Texas,Central,Office Supplies,Art,Sanford Liquid Accent Highlighters,$32.06 ,6,20.00%,$6.81 
170,9/8/2011,2011,Sep,9/12/2011,4,Standard Class,Becky Martin,Consumer,United States,San Antonio,Texas,Central,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,$177.98 ,5,80.00%,($453.85)
171,9/8/2011,2011,Sep,9/12/2011,4,Standard Class,Becky Martin,Consumer,United States,San Antonio,Texas,Central,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,$143.98 ,3,20.00%,$9.00 
172,8/5/2011,2011,Aug,8/9/2011,4,Standard Class,Chad Sievert,Consumer,United States,Los Angeles,California,West,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",$20.94 ,3,0.00%,$9.84 
173,8/5/2011,2011,Aug,8/9/2011,4,Standard Class,Chad Sievert,Consumer,United States,Los Angeles,California,West,Office Supplies,Paper,Xerox 1913,$110.96 ,2,0.00%,$53.26 
174,8/5/2011,2011,Aug,8/9/2011,4,Standard Class,Chad Sievert,Consumer,United States,Los Angeles,California,West,Furniture,Chairs,"Global Value Steno Chair, Gray",$340.14 ,7,20.00%,$21.26 
175,9/14/2011,2011,Sep,9/19/2011,5,Standard Class,Jennifer Braxton,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,$52.45 ,2,80.00%,($131.12)
176,9/14/2011,2011,Sep,9/19/2011,5,Standard Class,Jennifer Braxton,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Labels,Avery 51,$20.16 ,4,20.00%,$6.55 
177,4/22/2014,2014,Apr,4/26/2014,4,Second Class,Shirley Jackson,Consumer,United States,Houston,Texas,Central,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",$97.26 ,4,80.00%,($243.16)
178,11/21/2012,2012,Nov,11/23/2012,2,Second Class,Joel Eaton,Consumer,United States,Newark,Ohio,East,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",$396.80 ,7,30.00%,($11.34)
179,11/21/2012,2012,Nov,11/23/2012,2,Second Class,Joel Eaton,Consumer,United States,Newark,Ohio,East,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,$15.88 ,5,20.00%,($3.77)
180,12/15/2012,2012,Dec,12/19/2012,4,Standard Class,Jim Kriz,Home Office,United States,New York City,New York,East,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",$3.28 ,1,0.00%,$1.41 
181,12/5/2011,2011,Dec,12/9/2011,4,Second Class,David Kendrick,Corporate,United States,Decatur,Illinois,Central,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",$24.82 ,2,20.00%,$1.86 
182,12/5/2011,2011,Dec,12/9/2011,4,Second Class,David Kendrick,Corporate,United States,Decatur,Illinois,Central,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,$408.74 ,7,20.00%,$76.64 
183,11/19/2011,2011,Nov,11/24/2011,5,Second Class,Robert Marley,Home Office,United States,Monroe,Louisiana,South,Technology,Phones,AT&T TR1909W,$503.96 ,4,0.00%,$131.03 
184,11/19/2011,2011,Nov,11/24/2011,5,Second Class,Robert Marley,Home Office,United States,Monroe,Louisiana,South,Technology,Phones,Nokia Lumia 521 (T-Mobile),$149.95 ,5,0.00%,$41.99 
185,11/19/2011,2011,Nov,11/24/2011,5,Second Class,Robert Marley,Home Office,United States,Monroe,Louisiana,South,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,$29.00 ,2,0.00%,$7.25 
186,11/29/2013,2013,Nov,12/3/2013,4,Standard Class,Sally Knutson,Consumer,United States,Fairfield,Connecticut,East,Office Supplies,Binders,Avery Poly Binder Pockets,$7.16 ,2,0.00%,$3.44 
187,8/26/2011,2011,Aug,8/30/2011,4,Standard Class,Frank Merwin,Home Office,United States,Los Angeles,California,West,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,$176.80 ,8,0.00%,$22.98 
188,7/17/2013,2013,Jul,7/23/2013,6,Standard Class,Alice McCarthy,Corporate,United States,Grand Prairie,Texas,Central,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",$37.22 ,3,20.00%,$3.72 
189,7/17/2013,2013,Jul,7/23/2013,6,Standard Class,Alice McCarthy,Corporate,United States,Grand Prairie,Texas,Central,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,$20.02 ,3,20.00%,$6.26 
190,10/12/2012,2012,Oct,10/14/2012,2,First Class,Mark Packer,Home Office,United States,New York City,New York,East,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",$899.14 ,4,20.00%,$112.39 
191,10/12/2012,2012,Oct,10/14/2012,2,First Class,Mark Packer,Home Office,United States,New York City,New York,East,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,$71.76 ,6,0.00%,$20.09 
192,10/12/2012,2012,Oct,10/14/2012,2,First Class,Mark Packer,Home Office,United States,New York City,New York,East,Office Supplies,Paper,Xerox 205,$51.84 ,8,0.00%,$24.88 
193,10/12/2012,2012,Oct,10/14/2012,2,First Class,Mark Packer,Home Office,United States,New York City,New York,East,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",$626.35 ,3,20.00%,$46.98 
194,10/12/2012,2012,Oct,10/14/2012,2,First Class,Mark Packer,Home Office,United States,New York City,New York,East,Office Supplies,Art,4009 Highlighters by Sanford,$19.90 ,5,0.00%,$6.57 
195,10/31/2012,2012,Oct,11/6/2012,6,Standard Class,Mary Zewe,Corporate,United States,Redlands,California,West,Office Supplies,Envelopes,Poly String Tie Envelopes,$14.28 ,7,0.00%,$6.71 
196,3/21/2011,2011,Mar,3/25/2011,4,Standard Class,Cassandra Brandow,Consumer,United States,Hamilton,Ohio,East,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",$7.41 ,2,20.00%,$1.20 
197,3/21/2011,2011,Mar,3/25/2011,4,Standard Class,Cassandra Brandow,Consumer,United States,Hamilton,Ohio,East,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",$6.05 ,3,20.00%,$1.59 
198,11/7/2014,2014,Nov,11/14/2014,7,Standard Class,Valerie Mitchum,Home Office,United States,Westfield,New Jersey,East,Office Supplies,Storage,Decoflex Hanging Personal Folder File,$46.26 ,3,0.00%,$12.03 
199,7/7/2014,2014,Jul,7/14/2014,7,Standard Class,Fred Hopkins,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",$2.95 ,2,70.00%,($2.26)
200,7/7/2014,2014,Jul,7/14/2014,7,Standard Class,Fred Hopkins,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",$16.06 ,3,20.00%,$5.82 
201,6/25/2014,2014,Jun,6/30/2014,5,Standard Class,Maria Bertelson,Consumer,United States,Akron,Ohio,East,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,$21.74 ,3,20.00%,$6.80 
202,8/3/2011,2011,Aug,8/5/2011,2,First Class,Bruce Stewart,Consumer,United States,Denver,Colorado,West,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,$218.75 ,2,50.00%,($161.88)
203,8/3/2011,2011,Aug,8/5/2011,2,First Class,Bruce Stewart,Consumer,United States,Denver,Colorado,West,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",$2.60 ,1,20.00%,$0.29 
204,12/18/2014,2014,Dec,12/22/2014,4,Second Class,Logan Currie,Consumer,United States,Dallas,Texas,Central,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,$66.28 ,2,80.00%,($178.97)
205,6/4/2014,2014,Jun,6/8/2014,4,Standard Class,Heather Kirkland,Corporate,United States,Franklin,Tennessee,South,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",$35.17 ,7,20.00%,$9.67 
206,12/10/2014,2014,Dec,12/15/2014,5,Standard Class,Laurel Elliston,Consumer,United States,Whittier,California,West,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,$444.77 ,4,20.00%,$44.48 
207,12/2/2014,2014,Dec,12/8/2014,6,Standard Class,Joseph Holt,Consumer,United States,Saginaw,Michigan,Central,Office Supplies,Storage,"Tennsco Lockers, Gray",$83.92 ,4,0.00%,$5.87 
208,12/2/2014,2014,Dec,12/8/2014,6,Standard Class,Joseph Holt,Consumer,United States,Saginaw,Michigan,Central,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,$131.98 ,2,0.00%,$35.63 
209,12/2/2014,2014,Dec,12/8/2014,6,Standard Class,Joseph Holt,Consumer,United States,Saginaw,Michigan,Central,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",$15.92 ,4,0.00%,$7.48 
210,12/2/2014,2014,Dec,12/8/2014,6,Standard Class,Joseph Holt,Consumer,United States,Saginaw,Michigan,Central,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",$52.29 ,9,0.00%,$16.21 
211,12/2/2014,2014,Dec,12/8/2014,6,Standard Class,Joseph Holt,Consumer,United States,Saginaw,Michigan,Central,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",$91.99 ,1,0.00%,$3.68 
212,2/9/2012,2012,Feb,2/13/2012,4,Second Class,Michael Stewart,Corporate,United States,Dallas,Texas,Central,Technology,Accessories,Memorex Micro Travel Drive 8 GB,$20.80 ,2,20.00%,$6.50 
213,1/2/2012,2012,Jan,1/9/2012,7,Standard Class,Victoria Wilson,Corporate,United States,Medina,Ohio,East,Office Supplies,Labels,Avery 505,$23.68 ,2,20.00%,$8.88 
214,1/2/2012,2012,Jan,1/9/2012,7,Standard Class,Victoria Wilson,Corporate,United States,Medina,Ohio,East,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,$452.45 ,5,50.00%,($244.32)
215,1/2/2012,2012,Jan,1/9/2012,7,Standard Class,Victoria Wilson,Corporate,United States,Medina,Ohio,East,Technology,Phones,Speck Products Candyshell Flip Case,$62.98 ,3,40.00%,($14.70)
216,1/2/2012,2012,Jan,1/9/2012,7,Standard Class,Victoria Wilson,Corporate,United States,Medina,Ohio,East,Technology,Machines,Cisco 9971 IP Video Phone Charcoal,"$1,188.00 ",9,70.00%,($950.40)
217,1/2/2012,2012,Jan,1/9/2012,7,Standard Class,Victoria Wilson,Corporate,United States,Medina,Ohio,East,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,$89.58 ,2,20.00%,$4.48 
218,10/29/2013,2013,Oct,11/2/2013,4,Standard Class,Jonathan Howell,Consumer,United States,Los Angeles,California,West,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",$93.06 ,6,0.00%,$26.06 
219,10/29/2013,2013,Oct,11/2/2013,4,Standard Class,Jonathan Howell,Consumer,United States,Los Angeles,California,West,Technology,Phones,Adtran 1202752G1,$302.38 ,3,20.00%,$22.68 
220,12/24/2012,2012,Dec,12/27/2012,3,First Class,Joni Blumstein,Consumer,United States,Dublin,Ohio,East,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,$5.58 ,2,20.00%,$1.81 
221,12/24/2012,2012,Dec,12/27/2012,3,First Class,Joni Blumstein,Consumer,United States,Dublin,Ohio,East,Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",$22.70 ,6,20.00%,$8.23 
222,12/24/2012,2012,Dec,12/27/2012,3,First Class,Joni Blumstein,Consumer,United States,Dublin,Ohio,East,Office Supplies,Binders,Ibico Standard Transparent Covers,$19.78 ,4,70.00%,($13.84)
223,12/24/2012,2012,Dec,12/27/2012,3,First Class,Joni Blumstein,Consumer,United States,Dublin,Ohio,East,Furniture,Furnishings,Executive Impressions 14" Two-Color Numerals Wall Clock,$72.70 ,4,20.00%,$19.08 
